City,Area,Location,No. of Bedrooms,Price
4,2230,288,3,2875000
2,1850,475,3,5800000
5,1110,37,3,5734000
4,963,291,2,3000000
5,4690,38,4,9522000
4,1390,286,3,5800000
3,645,6,1,2096000
2,650,431,1,3650000
4,1175,287,3,3877000
4,950,311,2,4000000
4,1400,305,2,3000000
4,775,329,2,3200000
4,600,296,1,2520000
5,1464,104,3,5700000
6,1575,210,3,10200000
2,2500,476,5,12000000
4,905,292,3,14500000
4,1166,291,3,3964000
4,870,286,2,7100000
5,872,70,2,4200000
3,950,6,2,4650000
1,500,141,2,2400000
4,1168,291,3,3971000
4,826,299,2,4061999
2,1200,475,3,2650000
5,1701,86,3,24000000
5,1986,42,3,28900000
2,1600,475,3,10000000
5,773,110,2,6977000
1,7259,146,5,500000000
2,1090,446,2,13500000
5,1525,45,2,7531000
5,3800,68,4,9741000
4,1174,329,3,7500000
2,970,464,2,2599000
4,960,343,2,2827000
2,555,424,1,3600000
5,2168,93,3,10800000
5,900,50,2,5220000
5,1112,39,2,6338000
5,909,64,2,3400000
2,440,464,1,3700000
6,1150,273,2,3900000
5,835,90,2,3422999
1,4000,165,1,4550000
5,1323,93,2,6700000
5,730,127,2,5243000
2,1100,427,2,18500000
2,950,432,2,18500000
4,1058,309,3,4025000
5,939,70,2,4635000
3,1355,0,3,6083000
2,565,464,1,21000000
2,574,432,1,20000000
4,956,288,2,8500000
2,1050,464,2,4207000
2,800,446,2,55000000
4,976,291,2,7600000
5,1060,39,3,4075000
4,1114,341,3,7500000
2,420,431,1,5300000
4,1113,297,3,4639000
5,2000,47,4,9500000
1,900,141,3,11600000
6,1220,214,2,7554000
2,1050,431,2,4000000
6,1908,214,3,15000000
1,2200,136,4,15800000
2,650,464,1,9200000
4,950,298,2,6216000
4,2000,295,3,12100000
5,1667,42,3,22500000
4,750,329,2,2100000
3,1467,7,3,6200000
4,1004,293,2,2961000
4,656,317,2,5203000
5,1004,76,2,4793000
6,1050,203,2,4200000
3,1082,2,2,4305000
4,967,297,2,11000000
4,1855,290,3,3600000
4,1032,317,2,3200000
5,1938,42,3,4549000
4,4696,314,4,5700000
4,1567,295,3,5500000
4,750,310,2,4598000
2,535,429,1,6190000
5,646,33,1,2456000
4,1562,293,3,10400000
4,1550,340,3,3800000
4,1270,292,3,6555000
5,1163,53,2,17600000
5,983,66,2,4472000
4,830,297,2,2100000
4,1121,377,3,4140000
4,1317,286,3,6335000
5,990,35,2,56200000
5,980,55,2,12000000
4,730,291,2,4900000
2,585,440,1,2515000
6,1560,218,3,8800000
4,850,305,2,3178000
4,1101,298,3,2699000
4,650,311,2,7000000
2,685,464,1,5500000
6,1860,240,4,5500000
2,650,429,1,8900000
6,3550,276,3,17500000
6,1620,243,3,8098000
4,1768,288,3,5352000
2,565,429,1,36000000
4,1226,288,3,7700000
2,725,464,1,4700000
2,855,432,2,15500000
4,836,288,2,7500000
3,1390,7,3,5043000
4,999,309,3,13500000
4,2379,355,4,32300000
5,3800,68,4,90000000
4,1372,295,3,2200000
3,4200,9,3,61100000
4,5359,314,4,3974000
1,2300,135,4,15000000
4,1441,293,3,6327000
6,1600,214,3,8500000
3,1118,1,2,4582000
2,2050,490,4,51000000
2,950,446,1,30000000
2,500,490,1,9500000
4,1040,309,2,10800000
4,1548,290,3,5000000
3,3978,2,4,6200000
4,1500,297,3,75000000
4,925,297,2,7300000
2,780,457,2,50000000
5,1500,48,3,50000000
5,1000,52,2,15100000
2,1450,428,2,8355000
3,1223,29,2,36900000
3,1314,3,3,8400000
2,1505,428,3,39000000
3,9900,9,5,202700000
4,1070,316,3,7680000
4,1060,377,3,47000000
4,850,297,2,7800000
4,1483,286,3,6298000
2,365,484,1,2600000
6,1808,199,3,7593000
5,1215,36,3,5500000
5,1080,87,3,5700000
6,1800,223,2,4000000
4,1265,295,2,7294000
1,3250,167,4,37500000
2,1800,457,3,55000000
4,610,286,2,6500000
6,1600,226,3,7840000
4,1630,296,3,6500000
4,894,288,2,4620000
6,905,213,2,4800000
4,1170,309,2,4629000
4,1420,286,3,3600000
4,1100,320,3,4000000
6,1050,201,2,5500000
2,355,440,1,2300000
4,1455,292,3,14900000
2,617,446,1,10000000
2,667,431,1,26500000
2,1100,423,2,120000000
2,660,486,1,35000000
5,1320,92,3,6336000
2,580,476,1,7000000
4,863,292,2,10900000
3,1304,2,2,8900000
2,980,425,2,3799000
5,927,70,2,3881000
2,1320,434,2,33100000
1,1450,167,3,13500000
4,962,291,2,11500000
2,1350,475,2,22000000
2,1060,442,2,7000000
4,914,286,2,7500000
2,1482,443,3,2800000
1,1000,146,3,2893000
4,1250,316,3,7500000
4,685,288,2,2560000
5,639,49,1,4079000
4,1880,295,3,7200000
4,1077,290,3,3584000
4,712,336,2,3600000
4,1454,290,3,6750000
4,941,290,3,8700000
2,650,476,1,7500000
2,750,422,2,16000000
4,2898,290,3,3900000
5,1298,102,2,9000000
2,2040,457,4,14600000
4,955,286,2,3147000
5,1600,69,3,51600000
4,962,291,3,5900000
5,927,70,2,5405000
2,1130,490,2,8500000
4,910,327,2,31600000
6,990,259,2,3200000
5,1749,37,3,9733000
4,1035,287,3,8960000
3,1025,6,2,6498000
2,3638,436,4,400000000
6,1905,201,3,10700000
2,1125,185,2,9900000
2,1069,432,2,15000000
5,925,37,2,8303000
4,1012,309,2,2862000
6,1765,224,3,6354000
4,876,292,2,5300000
6,1220,197,2,6344000
2,1010,485,2,42500000
4,2895,290,4,3036000
4,879,288,2,7623000
6,1370,199,2,6850000
4,2680,293,4,6237000
5,1198,90,3,4257000
4,1011,290,2,4320000
4,1580,304,3,13300000
4,887,290,2,4610000
2,1140,426,2,14500000
6,1600,232,3,7600000
2,3000,475,4,7209999
5,1260,68,3,5398000
5,925,87,2,4070000
6,1050,240,1,3500000
2,560,440,1,2400000
5,1155,38,3,4118000
4,1013,311,3,7500000
5,530,63,1,5999000
2,710,441,1,3300000
4,1955,288,3,7800000
2,1181,475,3,60700000
4,1090,286,3,4346000
2,650,446,1,16500000
2,417,464,1,3700000
4,1180,288,1,6938000
5,721,70,2,14000000
3,849,3,2,7645999
5,1465,40,3,3500000
1,450,139,2,4200000
4,1500,309,3,135000000
5,1541,41,3,10100000
2,1075,429,2,6990000
1,2000,138,4,13000000
6,850,217,2,4000000
1,2100,136,3,17000000
1,2300,138,4,11900000
4,2846,290,4,2400000
4,700,325,2,4286000
4,1135,287,3,2700000
5,638,45,1,2743000
5,1699,49,3,2899000
4,1377,340,3,3400000
1,1620,191,3,20000000
4,1663,288,3,8120000
5,1116,45,2,5300000
2,1060,423,2,21000000
4,4527,314,3,3168000
5,954,35,2,5000000
6,1320,224,3,6600000
6,950,197,2,3200000
4,1050,307,2,26000000
4,883,287,2,2467000
4,1319,288,3,8100000
2,670,431,1,6299000
4,1457,293,3,2699000
5,549,31,1,3372999
2,888,428,2,16900000
5,920,45,2,3956000
2,1250,507,2,4000000
1,1800,146,3,32500000
4,1003,291,2,2787000
4,801,406,1,3500000
1,850,160,3,2800000
4,750,334,2,9500000
2,1039,446,2,7950000
2,686,474,2,7100000
6,1245,220,2,7498999
5,656,39,1,2755000
5,745,45,2,7800000
4,945,292,2,4350000
4,800,288,2,4200000
4,765,329,2,2000000
2,1165,431,2,30000000
2,360,484,1,2600000
3,1150,3,3,4890000
3,1480,9,3,4600000
2,415,424,1,2250000
2,1220,431,2,52500000
5,1050,42,2,17000000
1,1550,184,3,9200000
1,1000,146,3,2205000
3,2180,3,3,17500000
4,1281,293,3,2774000
1,2450,172,3,27500000
4,870,311,2,3829999
5,939,70,2,3945000
4,1173,309,3,11700000
4,650,288,2,11900000
1,1638,140,2,12000000
2,310,429,1,12100000
4,1572,296,3,18000000
2,1220,431,2,5000000
4,1620,309,3,3724000
4,885,286,3,3400000
2,950,490,2,15000000
2,665,464,1,7500000
5,2394,53,4,25299999
6,1000,219,2,4700000
1,1200,134,2,14000000
5,1423,94,3,7541000
6,1822,208,3,8500000
6,1100,209,2,5050000
1,972,148,3,5000000
5,717,35,2,3300000
3,967,1,2,8900000
3,1939,9,3,13600000
2,1170,429,3,28200000
5,960,59,2,6286000
4,1250,288,3,5500000
6,1358,245,3,10000000
4,1110,287,3,3960000
2,679,431,1,18000000
5,1207,63,3,5956000
4,1572,296,3,2800000
5,1307,31,3,9119000
3,2070,18,3,18800000
4,1008,293,2,5352000
2,1300,464,3,12000000
3,1025,6,2,7575000
3,1526,1,3,7645999
3,2390,14,3,48600000
4,900,329,2,2330000
4,708,290,1,3996000
1,990,166,3,2000000
6,1420,219,3,7500000
2,1475,429,3,8300000
5,1506,41,3,9329000
5,734,49,2,8387000
1,2700,138,4,23000000
2,620,476,1,6500000
1,1650,138,2,34500000
5,1044,52,2,16100000
2,1278,446,2,19000000
4,1950,304,3,13400000
5,965,41,2,7867000
2,925,185,2,6400000
2,1505,490,3,16800000
4,923,293,2,7554000
5,860,50,2,6372000
6,1278,199,2,6500000
6,1620,227,3,9499000
1,1200,144,3,24000000
4,1367,295,3,72600000
5,1220,37,3,7869000
4,1350,293,3,9405000
4,800,392,2,4200000
4,1270,295,2,2912000
2,600,425,1,2200000
5,967,63,2,4240000
3,1875,2,3,5803000
5,1730,40,3,15400000
6,1134,255,2,3742000
6,1380,199,3,6600000
4,839,288,2,9100000
2,2450,429,4,35000000
5,1380,69,3,3814000
4,946,293,2,5580000
